Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1763431330,700,,Aggregated,3736.100000,10.800000,100,110,170,190,250,310,400,440,600,800,1000,342777,3244,100.0,128.35580065708712,26.084208977408707,996.2817920022644,10.909760573200652
1763431331,700,,Aggregated,3736.100000,10.800000,100,110,170,190,250,310,400,440,600,800,1000,342777,3244,100.0,128.35580065708712,26.084208977408707,996.2817920022644,10.909760573200652
1763431332,700,,Aggregated,3563.300000,12.200000,100,110,170,190,250,310,400,440,600,800,1000,347313,3262,100.0,128.92117050908928,26.084208977408707,996.2817920022644,10.894855648939142
1763431333,700,,Aggregated,3723.000000,12.700000,100,120,180,190,260,310,400,450,600,800,1000,355231,3315,100.0,129.78629170822433,26.084208977408707,996.2817920022644,10.884334419011854
1763431334,700,,Aggregated,3723.000000,12.700000,100,120,180,190,260,310,400,450,600,800,1000,355231,3315,100.0,129.78629170822433,26.084208977408707,996.2817920022644,10.884334419011854
1763431335,700,,Aggregated,3804.000000,16.300000,100,120,180,190,270,310,400,450,600,800,1000,359743,3327,100.0,130.31102242381405,26.084208977408707,996.2817920022644,10.869301139980486
1763431336,700,,Aggregated,3931.100000,16.300000,100,120,180,190,270,310,400,460,600,800,1000,366881,3336,100.0,131.19859979353674,26.084208977408707,996.2817920022644,10.837451380692922
1763431337,700,,Aggregated,3931.100000,16.300000,100,120,180,190,270,310,400,460,600,800,1000,366881,3336,100.0,131.19859979353674,26.084208977408707,996.2817920022644,10.837451380692922
1763431338,700,,Aggregated,3899.700000,13.900000,100,120,180,190,280,310,400,470,600,800,1000,371186,3340,100.0,131.74346898995472,26.084208977408707,996.2817920022644,10.821267504701147
1763431339,700,,Aggregated,4046.100000,13.900000,100,120,180,190,280,310,400,480,600,800,1000,378415,3355,100.0,132.8191632066774,26.084208977408707,996.2817920022644,10.807872309501473
1763431340,700,,Aggregated,4046.100000,13.900000,100,120,180,190,280,310,400,480,600,800,1000,378415,3355,100.0,132.8191632066774,26.084208977408707,996.2817920022644,10.807872309501473
1763431341,700,,Aggregated,3811.600000,11.700000,100,120,180,190,280,310,400,480,600,800,1000,382878,3389,100.0,133.35539647714776,26.084208977408707,996.2817920022644,10.803825239371289
1763431342,700,,Aggregated,3978.200000,11.800000,100,120,180,190,280,310,400,480,600,800,1000,390797,3433,100.0,134.07624703758677,26.084208977408707,996.2817920022644,10.786610439691195
1763431343,700,,Aggregated,3978.200000,11.800000,100,120,180,190,280,310,400,480,600,800,1000,390797,3433,100.0,134.07624703758677,26.084208977408707,996.2817920022644,10.786610439691195
1763431344,700,,Aggregated,3840.500000,16.000000,100,120,180,190,280,310,400,480,600,800,1000,395300,3444,100.0,134.5325958739598,26.084208977408707,996.2817920022644,10.770956235770301
1763431345,700,,Aggregated,3953.500000,18.800000,100,120,180,200,280,310,410,480,600,800,1000,402827,3472,100.0,135.23938455896547,26.084208977408707,996.2817920022644,10.750677089668766
1763431346,700,,Aggregated,3953.500000,18.800000,100,120,180,200,280,310,410,480,600,800,1000,402827,3472,100.0,135.23938455896547,26.084208977408707,996.2817920022644,10.750677089668766
1763431347,700,,Aggregated,3858.400000,13.700000,100,120,180,200,280,310,410,480,600,800,1000,410329,3490,100.0,135.97059161862148,26.084208977408707,996.2817920022644,10.731703096783313
1763431348,700,,Aggregated,3924.000000,13.700000,100,120,180,200,290,310,410,480,600,800,1000,414839,3502,100.0,136.44037070432123,26.084208977408707,996.2817920022644,10.721701672215003
1763431349,700,,Aggregated,3924.000000,13.700000,100,120,180,200,290,310,410,480,600,800,1000,414839,3502,100.0,136.44037070432123,26.084208977408707,996.2817920022644,10.721701672215003
1763431350,700,,Aggregated,3961.200000,16.200000,100,120,190,200,290,320,410,490,620,870,1100,424493,3525,100.0,138.11346894043697,26.084208977408707,1067.348457989283,10.69643080097905
1763431351,700,,Aggregated,3961.200000,16.200000,100,120,190,200,290,320,410,490,620,870,1100,424493,3525,100.0,138.11346894043697,26.084208977408707,1067.348457989283,10.69643080097905
1763431352,700,,Aggregated,3961.200000,16.200000,100,120,190,200,290,320,410,490,620,870,1100,424493,3525,100.0,138.11346894043697,26.084208977408707,1067.348457989283,10.69643080097905
1763431353,700,,Aggregated,3711.700000,10.400000,110,120,190,200,290,320,410,490,660,890,1100,436149,3592,110.0,139.32440168432447,26.084208977408707,1067.348457989283,10.679430653285918
1763431354,700,,Aggregated,3711.700000,10.400000,110,120,190,200,290,320,410,490,660,890,1100,436149,3592,110.0,139.32440168432447,26.084208977408707,1067.348457989283,10.679430653285918
1763431355,700,,Aggregated,3711.700000,10.400000,110,120,190,200,290,320,410,490,660,890,1100,436149,3592,110.0,139.32440168432447,26.084208977408707,1067.348457989283,10.679430653285918
1763431356,700,,Aggregated,3713.600000,25.200000,110,120,190,200,290,320,410,490,660,890,1100,448440,3791,110.0,140.1087881963091,26.084208977408707,1067.348457989283,10.707546160021408
1763431357,700,,Aggregated,3713.600000,25.200000,110,120,190,200,290,320,410,490,660,890,1100,448440,3791,110.0,140.1087881963091,26.084208977408707,1067.348457989283,10.707546160021408
1763431358,700,,Aggregated,3713.600000,25.200000,110,120,190,200,290,320,410,490,660,890,1100,448440,3791,110.0,140.1087881963091,26.084208977408707,1067.348457989283,10.707546160021408
1763431359,700,,Aggregated,3728.100000,28.900000,110,120,190,200,290,330,410,490,660,880,1100,460354,3802,110.0,141.09475365205844,26.084208977408707,1067.348457989283,10.676685767909044
1763431360,700,,Aggregated,3728.100000,28.900000,110,120,190,200,290,330,410,490,660,880,1100,460354,3802,110.0,141.09475365205844,26.084208977408707,1067.348457989283,10.676685767909044
1763431361,700,,Aggregated,3728.100000,28.900000,110,120,190,200,290,330,410,490,660,880,1100,460354,3802,110.0,141.09475365205844,26.084208977408707,1067.348457989283,10.676685767909044
1763431362,700,,Aggregated,3936.500000,27.700000,110,130,190,200,290,330,410,490,660,880,1100,472818,3821,110.0,141.88557286365796,26.084208977408707,1067.348457989283,10.647092538778134
1763431363,700,,Aggregated,3936.500000,27.700000,110,130,190,200,290,330,410,490,660,880,1100,472818,3821,110.0,141.88557286365796,26.084208977408707,1067.348457989283,10.647092538778134
1763431364,700,,Aggregated,3936.500000,27.700000,110,130,190,200,290,330,410,490,660,880,1100,472818,3821,110.0,141.88557286365796,26.084208977408707,1067.348457989283,10.647092538778134
1763431365,700,,Aggregated,4139.700000,23.700000,110,130,190,200,290,330,410,490,650,880,1100,485568,3861,110.0,142.4701478141184,26.084208977408707,1067.348457989283,10.623095014498483
1763431366,700,,Aggregated,4139.700000,23.700000,110,130,190,200,290,330,410,490,650,880,1100,485568,3861,110.0,142.4701478141184,26.084208977408707,1067.348457989283,10.623095014498483
1763431367,700,,Aggregated,4139.700000,23.700000,110,130,190,200,290,330,410,490,650,880,1100,485568,3861,110.0,142.4701478141184,26.084208977408707,1067.348457989283,10.623095014498483
1763431368,700,,Aggregated,4083.100000,10.600000,110,130,190,200,290,330,410,490,650,880,1100,498226,3938,110.0,143.0416722804498,26.084208977408707,1067.348457989283,10.609213489460606
1763431369,700,,Aggregated,4083.100000,10.600000,110,130,190,200,290,330,410,490,650,880,1100,498226,3938,110.0,143.0416722804498,26.084208977408707,1067.348457989283,10.609213489460606
